FID,OBJECTID,NOMBRE_EMP,NOMBRE_FAE,REGIÓN_IN,PROVINCIA,COMUNA_INS,NOMBRE_INS,TIPO_INSTA,RECOBRERSO,UTM_NORTE,UTM_ESTE,COTA,ESTADO_INS,FECHA_RE,RES,FECHA_RES_,RES_PDC,METODO_CON,OBS,NEAR_FID,NEAR_DIST,OBSVCN,Vol_Parcia,Vol_Total_,Ton_Parcia,Ton_Total_,Area_1,NORTE_GEO,ESTE_GEO
426,444,SERGIO GIGGLINO,EPV,III,COPIAPO,COPIAPO,EPV,EMBALSE,S/I,"6,965,663.074799999600000","370,041.884599999990000",0.000000000000000,S/I,S/I,S/I, , ,N_A, ,"64,392","2,212.344981440000100", ,0,0,0,0,0,-27.4262703254446,-70.314788285507
427,805,SCM ZEPOLAC,PLANTA DON LUIS,III,COPIAPO,TIERRA AMARILLA,DON LUIS 2,TRANQUE DE RELAVE,COBRE,"6,959,243.471800000400000","372,659.626500000010000",0.000000000000000,NO ACTIVO,S/I, , , ,AGUAS ARRIBA,ESTA ABAJO DE DEPOSITO,"61,219",45.477062494499997, ,0,"10,000",0,"15,000","5,000",-27.4844590948272,-70.2889836764132
428,806,VICTOR JENSEN,PLANTA LA FLORIDA,III,COPIAPO,TIERRA AMARILLA,LA FLORIDA 2,TRANQUE DE RELAVE,ORO,"6,965,731.074900000400000","375,136.700900000000000",0.000000000000000,NO ACTIVO,02-06-1986,567,N_A,N_A,AGUAS ARRIBA, ,"64,392",712.065850469999990, ,0,"2,500",0,"3,750",0,-27.4261331709657,-70.2632473293322
429,841,CIA. MINERA DELIRIO EIRL (JOSE ALVAREZ),FAENA LAS ROJAS,IV,ELQUI,LA SERENA,TRANQUE DE ARENAS 1-2,TRANQUE DE RELAVE,COBRE,"6,681,587.389499999600000","301,706.008900000020000",253.000000000000000,NO ACTIVO,S/I,S/I,09-01-2006,70,EJE CENTRAL,CORROBORAR UBICACION,"42,992",561.041093208000010, ,0,"172,651",0,"258,976","22,600",-29.9805924198163,-71.0553524064345
430,445,CMC SALI HOCHSCHILD S.A.,BODEGA ALTO,III,COPIAPO,COPIAPO,BODEGA ALTO 3,EMBALSE,COBRE-ORO,"6,973,645.974600000300000","364,501.379299999970000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,N_A, ,"64,392",948.225154145000030, ,0,0,0,0,0,-27.3536807491476,-70.3699406053909
431,449,CIA. MINERA HUASCO,PLANTA RIO HUASCO,III,COPIAPO,CALDERA,RIO HUASCO,TRANQUE DE RELAVE,S/I,"7,008,911.424200000200000","319,909.291800000010000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"41,352","3,466.133860940000000", ,0,0,0,0,0,-27.0303035106522,-70.815459960104
432,450,SOC. EXPLODESA DOS AMIGOS (EX MINERA DOMEYKO),PLANTA DOMEYKO,III,HUASCO,VALLENAR,DOMEYKO 2,TRANQUE DE RELAVE,ORO-COBRE-PLATA,"6,795,387.183100000000000","316,129.727399999970000",0.000000000000000,NO ACTIVO,28-02-1984,241,N_A,N_A, , ,"40,583",152.832660223000000, ,0,0,0,0,0,-28.9563241764325,-70.8868112474441
433,453,HERNAN SOLIS,PLANTA SOLIS,III,HUASCO,VALLENAR,SOLIS 2,TRANQUE DE RELAVE,ORO,"6,840,374.932599999900000","327,580.208600000010000",0.000000000000000,S/I,S/I,S/I, , ,AGUAS ARRIBA ?,SE VEN 2 DEPOSITOS MAS,"41,344","1,317.648376339999900", ,0,"8,600",0,"12,900","5,300",-28.5520412842102,-70.7625269017366
434,455,ENAMI,EL SALADO,III,CHAÑARAL,CHAÑARAL,EL SALADO,TRANQUE DE RELAVE,COBRE-ORO,"7,077,630.629900000100000","367,012.240400000010000",0.000000000000000,NO ACTIVO,01-03-1990,163,16-09-2009,1780, , ,"39,242",416.199198663000000, ,0,"300,000",0,"450,000","50,000",-26.4153342991429,-70.3334965705072
435,456,J. FONSECA,EPV,III,CHAÑARAL,DIEGO DE ALMAGRO,EPV,TRANQUE DE RELAVE,ORO-COBRE,"7,040,280.203499999800000","409,531.079800000010000",0.000000000000000,S/I,S/I,S/I, , , , ,"59,690",13.905103886699999, ,0,0,0,0,0,-26.755872949324,-69.9098659698598
436,711,SMC GONZALEZ Y CIA.,PLANTA EMA,IV,ELQUI,ANDACOLLO,EMA 2,TRANQUE DE RELAVE,ORO-COBRE,"6,652,326.935200000200000","299,243.979100000000000","1,005.000000000000000",NO ACTIVO,07-02-1986,207,N_A,N_A,AGUAS ARRIBA, ,"42,316","1,903.921347329999900", ,0,"37,500",0,"56,250","2,000",-30.2440762022437,-71.0863979493063
437,744,MAURICIO ALBURQUENQUE NUÑEZ,SANTA TERESITA,IV,ELQUI,ANDACOLLO,SANTA TERESITA 1,TRANQUE DE RELAVE,ORO-COBRE,"6,654,185.833700000300000","301,326.825599999980000","1,028.000000000000000",NO ACTIVO,04-02-1986,188,N_A,N_A,AGUAS ARRIBA,EXCEDIDO CAPACIDAD,"42,316",221.591414340000000, ,0,"100,800",0,"151,200","4,800",-30.2276547895872,-71.0644129021226
438,529,MARIO ESPEJO,PLANTA DIEGO DE ALMAGRO,III,CHAÑARAL,DIEGO DE ALMAGRO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,ORO,"7,081,080.562300000300000","397,270.362900000010000",0.000000000000000,S/I,S/I,S/I, , , , ,"84,474",31.229213477999998, ,0,0,0,0,0,-26.3866956778511,-70.0298605286721
439,530,MARTIN HERNANDEZ,PLANTA HERNANDEZ,III,CHAÑARAL,DIEGO DE ALMAGRO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,S/I,"7,040,283.200699999900000","409,289.520399999980000",0.000000000000000,S/I,02-06-1986,568,N_A,N_A, , ,"59,690",223.726343944000010, ,0,0,0,0,0,-26.7558302788826,-69.9122949227137
440,531,EDUARDO PAREDES MARTINEZ,PLANTA OMEGA,III,CHAÑARAL,DIEGO DE ALMAGRO,OMEGA 1,TRANQUE DE RELAVE,ORO,"7,041,046.675900000100000","409,155.068900000010000",0.000000000000000,S/I,24-06-1986,631,N_A,N_A,AGUAS ARRIBA,CORROBORAR DATOS. SE OBSERVAN MAS DEPOSITOS,"59,690",35.422218784099996, ,0,"28,000",0,"42,000","7,200",-26.7489291007985,-69.9135918813059
441,532,MINERA ALOE,PLANTA DIEGO DE ALMAGRO,III,CHAÑARAL,DIEGO DE ALMAGRO,RIOSAL 1-2-3-4-5-6,TRANQUE DE RELAVE,COBRE-ORO,"7,079,867.833399999900000","393,776.863100000020000",0.000000000000000,NO ACTIVO,S/I,S/I, , , ,VOL TOTAL DE 6 DEPOSITOS. CORROBORAR DEPOSITO Y DATOS,"39,242",0.252299067327000, ,0,"11,240",0,"16,860",0,-26.3973877010497,-70.0649784046661
442,533,MIGUEL CORTES GODOY,PLANTA SAN ANTONIO,III,CHAÑARAL,DIEGO DE ALMAGRO,SAN ANTONIO,TRANQUE DE RELAVE,S/I,"7,079,576.177299999600000","389,610.503399999990000",0.000000000000000,NO ACTIVO,S/I,S/I, , , ,SIN PROYECTO. CORROBORAR DATOS,"39,242",232.839437062000000, ,0,"12,300",0,"18,450",0,-26.3997037180591,-70.1067687336788
443,536,HUMBERTO CAMPILLAY,PLANTA ANDREA,III,COPIAPO,COPIAPO,ANDREA 1-2-3,EMBALSE,ORO,"6,971,632.331199999900000","371,346.840800000010000",0.000000000000000,S/I,17-07-1987,648,N_A,N_A,N_A,AHORA SE OBSERVA UN EMBALSE,"64,392","2,440.251292880000200", ,0,"23,800",0,"35,700","6,500",-27.3725172412566,-70.3009577879569
444,537,HECTOR CASTELLON,PLANTA CASTELLON,III,COPIAPO,COPIAPO,CASTELLON,TRANQUE DE RELAVE,ORO,"6,970,052.556099999700000","367,845.712799999980000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"64,392","1,096.268013890000000", ,0,"20,000",0,"30,000",0,-27.3864412839958,-70.3365253207821
445,538,CARLOS IRIBARREN,LUZ ELENA,III,COPIAPO,COPIAPO,FLORENCIA 2,EMBALSE,COBRE-ORO,"6,967,943.299100000400000","366,407.289300000000000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,N_A, ,"64,392","3,541.621129850000200", ,0,0,0,"4,200",0,-27.4053384311826,-70.3513008555452
446,798,CIA. MINERA HORUS,PLANTA LA PEPA,III,COPIAPO,TIERRA AMARILLA,LA PEPA 1,TRANQUE DE RELAVE,COBRE,"6,984,789.559299999800000","471,299.818499999990000",0.000000000000000,NO ACTIVO,14-11-1989,1090,N_A,N_A,EJE CENTRAL,SE OBSERVAN MAS DEPOSITOS,"62,100",453.539211824000010, ,0,"290,000",0,"435,000","22,300",-27.259494538152,-69.2899398233098
447,799,CIA. MINERA HORUS,PLANTA LA PEPA,III,COPIAPO,TIERRA AMARILLA,LA PEPA 2,TRANQUE DE RELAVE,COBRE,"6,984,865.759499999700000","471,341.093600000020000",0.000000000000000,NO ACTIVO,14-11-1989,1090,N_A,N_A,EJE CENTRAL,SE OBSERVAN MAS DEPOSITOS,"62,100",524.132386838999990, ,0,0,0,0,"6,800",-27.258807454665,-69.2895210697048
448,542,FERNANDO OLAZO MALDONADO,PLANTA OLAZO,III,COPIAPO,COPIAPO,OLAZO 4,TRANQUE DE RELAVE,S/I,"6,972,956.626199999800000","370,868.303699999990000",0.000000000000000,NO ACTIVO,S/I,S/I, , , ,PISCINAS PARA LLUVIA ?,"62,103","2,572.456304419999900", ,0,0,0,0,0,-27.3605192778232,-70.3056555289881
449,544,CIA. MINERA SAN ESTEBAN,PLANTA SAN ESTEBAN,III,COPIAPO,COPIAPO,SAN ESTEBAN 2B,TRANQUE DE RELAVE,COBRE,"6,968,987.586799999700000","370,138.739500000030000",0.000000000000000,S/I,02-06-1986,573,N_A,N_A,EJE CENTRAL, ,"64,392",180.650641474000000, ,0,"245,160",0,"367,740","2,300",-27.3962735725063,-70.3134536610335
450,545,JUAN CASTILLO DIAZ,PLANTA SAN JUAN,III,COPIAPO,COPIAPO,SAN JUAN 2,TRANQUE DE RELAVE,ORO-COBRE,"6,969,805.842199999800000","368,147.769199999980000",0.000000000000000,S/I,S/I, , , ,EJE CENTRAL, ,"64,392","1,007.886396430000000", ,0,"9,000",0,"13,500","2,600",-27.388697259897,-70.3334978958353
451,548,UNIVERSIDAD DE ATACAMA,PLANTA UNIVERSIDAD DE ATACAMA,III,COPIAPO,COPIAPO,1-2A-2B,TRANQUE DE RELAVE,S/I,"6,972,414.074699999800000","366,642.797199999970000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"64,392",148.038417653000010, ,0,0,0,0,0,-27.3650101119958,-70.3484296890663
452,695,SOC. MINERA SAN MIGUEL (EX ORIEL JERALDO),FAENA SAN MIGUEL (EX-ANDACOLLO),IV,ELQUI,ANDACOLLO,SAN MIGUEL 4 (EX-ANDACOLLO 4),TRANQUE DE RELAVE,ORO,"6,653,635.242700000300000","301,081.078900000020000","1,039.000000000000000",NO ACTIVO, , , , ,AGUAS ARRIBA, ,"42,316",824.416487204999950, ,0,"15,360",0,"23,040","2,100",-30.2325799962812,-71.0670689722016
453,727,MINERA ARENILLAS,PLANTA PALMIRA,IV,ELQUI,ANDACOLLO,PALMIRA 1,TRANQUE DE RELAVE,ORO,"6,654,279.928700000000000","299,528.107299999970000","1,040.000000000000000",NO ACTIVO, , , , ,AGUAS ARRIBA,EXCEDE CAP. MAX.,"42,316",13.751019559600000, ,0,"480,000",0,"720,000","18,700",-30.2265105052049,-71.0830751831285
454,549,EDMUNDO ELISSETCHE,PLANTA EL CERRADO,V,PETORCA,CABILDO,EL CERRADO 1,TRANQUE DE RELAVE,COBRE-ORO,"6,391,110.267000000000000","312,589.738100000020000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,AGUAS ARRIBA, ,"47,327",60.016310507400000, ,0,"600,000",0,"900,000","22,000",-32.6016704172217,-70.9970965117267
455,550,BARRIO MINERO EL QUEMADO,PLANTA SAAVEDRA EL QUEMADO,V,PETORCA,CABILDO,EL QUEMADO,TRANQUE DE RELAVE,ORO,"6,408,685.646900000100000","310,894.946200000010000",0.000000000000000,NO ACTIVO,30-10-1987,1037,N_A,N_A, ,SE OBSERVA OTRO DEPOSITO. CORROBORAR DATOS,"47,839",541.495022771999970, ,0,"91,654",0,"137,481","4,600",-32.4429315857104,-71.0116123445359
456,551,EPV,PLANTA FIGUEROA,V,PETORCA,PETORCA,FIGUEROA,TRANQUE DE RELAVE,S/I,"6,427,525.737800000200000","310,285.609600000030000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"50,717",558.655496256999980, ,0,"4,000",0,"5,800",0,-32.2729713245993,-71.0143202199792
457,552,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,V,PETORCA,CABILDO,LAS CENIZAS 3,TRANQUE DE RELAVE,COBRE,"6,409,480.330099999900000","304,045.032200000020000",0.000000000000000,NO ACTIVO,11-10-1984,1041,03-08-2015,1956,EJE CENTRAL, ,"50,784",193.882571372000000, ,0,"572,000",0,"858,000","46,000",-32.4345826833199,-71.0842728629123
458,553,SOC. MINERA GAMA,PLANTA LOS MOLLES,V,PETORCA,PETORCA,LOS MOLLES 1,TRANQUE DE RELAVE,ORO-COBRE,"6,430,861.504300000100000","266,215.280499999990000",0.000000000000000,ABANDONADO,31-05-1985,552,N_A,N_A,EJE CENTRAL,"ERAN 3 TRANQUES, LOS OTROS DOS REMOVIDOS ?","50,987","1,008.997475140000000", ,0,"9,800",0,"14,700","3,400",-32.2345796756141,-71.4810836395604
459,554,CIA. MINERA HIERRO VIEJO,PLANTA HIERRO VIEJO,V,PETORCA,PETORCA,HIERRO VIEJO 1,TRANQUE DE RELAVE,COBRE,"6,427,005.433600000100000","310,125.403999999980000",0.000000000000000,ABANDONADO,S/I,S/I, , , ,COLAPSO 1965,"51,069",145.490517547000000, ,0,0,0,0,0,-32.2776351556555,-71.0161241135527
460,555,EPV,PLANTA SAN RAMON,V,PETORCA,PETORCA,SAN RAMON,TRANQUE DE RELAVE,S/I,"6,419,457.972900000400000","304,530.959500000000000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"45,068",4.724444497420000, ,0,560,0,840,300,-32.3447166029015,-71.0770466129317
461,557,CIA. MINERA SANTA AMALIA,PLANTA CATEMU,V,SAN FELIPE,CATEMU,CATEMU 2,TRANQUE DE RELAVE,S/I,"6,372,127.020499999600000","313,377.013500000000000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,AGUAS ABAJO,CUBIERTO POR BOTADERO. AL LADO SE VE OTRO DEPOSITO,"50,361",487.283622950999980, ,0,"944,238",0,"1,416,357","57,000",-32.7729444293398,-70.9925102211277
462,558,EPV,PLANTA TALLAGUA,V,SAN FELIPE,CATEMU,TALLAGUA,TRANQUE DE RELAVE,COBRE,"6,382,143.101099999600000","314,843.634199999970000",0.000000000000000,ABANDONADO,S/I,S/I, , , ,COLAPSO. TAPADO POR BOTADERO,"46,968","2,120.118805990000100", ,0,"700,000",0,"1,050,000",0,-32.6828935828766,-70.974867102649
463,559,MINERA NUEVA PUDAHUEL,PLANTA LA AFRICANA,RM,SANTIAGO,MAIPU,"LA AFRICANA 1-2, LA FARFANA",TRANQUE DE RELAVE,COBRE,"6,295,742.446999999700000","331,926.888099999980000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"68,206",284.987427420000020, ,0,"1,000,000",0,"1,450,000",0,-33.4646002186173,-70.8086134552303
464,560,ANGLO AMERICAN,LOS BRONCES,RM,SANTIAGO,LO BARNECHEA,PEREZ-CALDERA 2,TRANQUE DE RELAVE,COBRE,"6,323,622.707000000400000","374,858.927000000030000",0.000000000000000,NO ACTIVO,11-03-1992,310,28-09-2010,855, , ,"69,071",414.868714592000000, ,0,"30,333,333",0,"45,500,000","693,000",-33.2190726165197,-70.3428921968186
465,563,CIA. MINERA VIÑITA AZUL,PLANTA VIÑITA AZUL (EX PLANTA CONCENTRACION),III,COPIAPO,COPIAPO,TRANQUE 1,TRANQUE DE RELAVE,ORO,"6,966,782.777200000400000","369,745.738599999980000",0.000000000000000,NO ACTIVO,S/I,521, , ,AGUAS ARRIBA,"ERAN 2 DEPOSITOS, SE OBSERVA 1","64,392","1,509.542996370000100", ,0,"4,800",0,"7,200","3,100",-27.4161359885652,-70.3176637860655
466,564,EPV,PLANTA RAQUEL,RM,CHACABUCO,LAMPA,RAQUEL 1-2-3,TRANQUE DE RELAVE,COBRE,"6,321,156.255599999800000","329,508.920999999970000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"59,377","2,701.589768840000000", ,0,0,0,0,0,-33.2351062414928,-70.8298204873
467,565,LUIS RAMIREZ VALLE,PLANTA LO AGUILA,RM,MELIPILLA,CURACAVI,LO AGUILA,TRANQUE DE RELAVE,ORO,"6,299,815.498100000400000","300,569.783200000010000",0.000000000000000,ABANDONADO,07-08-1987,717,N_A,N_A, ,CORROBORAR DATOS Y DEPOSITO,"58,222",354.246035284000020, ,0,"14,000",0,"21,000","7,000",-33.4225075794693,-71.1449492319746
468,567,ALMA MINERALS (EX RECICLOMET),PLANTA SAN FRANCISCO,RM,CHACABUCO,TILTIL,SAN FRANCISCO,TRANQUE DE RELAVE,COBRE,"6,335,311.723399999600000","320,020.494100000010000",0.000000000000000,NO ACTIVO,17-10-2013,1512, , , , ,"58,926",134.219142486000010, ,0,0,0,0,0,-33.1059553161453,-70.928809610475
469,568,CODELCO,SALVADOR,III,CHAÑARAL,DIEGO DE ALMAGRO,POTRERILLOS,TRANQUE DE RELAVE,COBRE-MOLIBDENO,"7,075,535.721400000200000","450,839.482100000020000",0.000000000000000,NO ACTIVO,S/I,S/I,17-09-2015,2080, , ,"84,913","1,286.294524740000000", ,0,0,0,0,"1,162,567",-26.4396166815632,-69.4930696461802
470,569,CODELCO,SALVADOR,III,CHAÑARAL,DIEGO DE ALMAGRO,LOS AMARILLOS,PRETILES DE RELAVE,COBRE-MOLIBDENO,"7,098,940.809899999800000","421,585.767300000010000",0.000000000000000,NO ACTIVO,S/I,S/I,17-09-2015,2080,N_A, ,"82,648","2,501.717486370000200", ,0,0,0,0,0,-26.2269885371975,-69.7850335421139
471,813,HERNAN SOLIS,PLANTA SOLIS,III,HUASCO,VALLENAR,SOLIS 1,TRANQUE DE RELAVE,ORO,"6,840,377.051599999900000","327,551.390300000030000",0.000000000000000,S/I,S/I,S/I, , ,AGUAS ARRIBA ?,SE VEN 2 DEPOSITOS MAS,"41,344","1,310.820535020000100", ,0,"2,000",0,"3,000","1,700",-28.552018341619,-70.7628210579927
472,814,EDMUNDO ELISSETCHE,PLANTA EL CERRADO,V,PETORCA,CABILDO,EL CERRADO 2,TRANQUE DE RELAVE,COBRE-ORO,"6,391,337.809100000200000","312,797.436500000010000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,EJE CENTRAL, ,"47,327",68.497785381000000, ,0,"170,000",0,"255,000","10,000",-32.5996541793238,-70.9948388973183
473,570,CODELCO,SALVADOR,III,CHAÑARAL,DIEGO DE ALMAGRO,EL GRINGO,TRANQUE DE RELAVE,COBRE-MOLIBDENO,"7,093,522.793800000100000","439,223.092999999990000",0.000000000000000,NO ACTIVO,S/I,S/I,17-09-2015,2080, , ,"84,693","1,415.760690829999900", ,0,0,0,0,"39,947",-26.2767638455593,-69.6087238509438
474,571,CODELCO,SALVADOR,III,CHAÑARAL,DIEGO DE ALMAGRO,SALVADOR,TRANQUE DE RELAVE,COBRE-MOLIBDENO,"7,093,312.449699999800000","439,126.255300000020000",0.000000000000000,NO ACTIVO,S/I,S/I,17-09-2015,2080, , ,"84,693","1,186.792185269999900", ,0,0,0,0,0,-26.2786589264356,-69.609703630456
475,572,CODELCO,EL TENIENTE,VI,CACHAPOAL,MACHALI,BARAHONA 2,TRANQUE DE RELAVE,COBRE-MOLIBDENO,"6,228,066.710300000400000","361,088.017799999970000",0.000000000000000,NO ACTIVO,x-x-2012,998,09-03-2009,326,AGUAS ARRIBA, ,"66,575",633.840640212000040, ,0,"34,600,000",0,"51,900,000","970,000",-34.0789557301547,-70.5055551448983
476,573,CIA. CONTRACTUAL MINERA CANDELARIA,PLANTA SAN ESTEBAN,III,COPIAPO,TIERRA AMARILLA,SAN ESTEBAN 1 PRINCIPAL,TRANQUE DE RELAVE,COBRE,"6,959,149.354399999600000","372,181.780000000030000",0.000000000000000,NO ACTIVO,S/I,S/I,19-03-2012,838, , ,"61,219",386.598840213000020, ,0,0,0,0,0,-27.4852636959812,-70.2938295348322
477,574,CIA. CONTRACTUAL MINERA CANDELARIA,PLANTA SAN ESTEBAN,III,COPIAPO,TIERRA AMARILLA,SAN ESTEBAN 2,TRANQUE DE RELAVE,COBRE,"6,958,736.603500000200000","372,157.967500000030000",0.000000000000000,NO ACTIVO,19-01-2004,258,19-03-2012,838, , ,"61,219",726.185821514000050, ,0,0,0,0,0,-27.4889868026821,-70.2941140787567
478,576,CIA. MINERA CLARA S.A.,MINAS Y PLANTA BELLAVISTA,V,SAN FELIPE,SAN FELIPE,EMBALSE DE RELAVES 3,EMBALSE,COBRE,"6,381,511.965400000100000","332,173.459500000000000",779.000000000000000,NO ACTIVO,07-05-1996,449,N_A,N_A,N_A, ,"47,692",189.799639175000010, ,0,0,0,0,0,-32.6913573211426,-70.7902236812033
479,577,ANGLO AMERICAN,EL SOLDADO,V,QUILLOTA,NOGALES,TRANQUE 4,TRANQUE DE RELAVE,COBRE,"6,384,393.290300000500000","296,987.374699999990000",0.000000000000000,NO ACTIVO,11-06-2007,586,30-06-2009,1244, , ,"47,584",673.346201385999960, ,0,"53,500,000",0,"80,250,000","330,000",-32.6594677789713,-71.1647193153105
480,578,EPV,EPV,IV,CHOAPA,SALAMANCA,LLAMUCO,TRANQUE DE RELAVE,S/I,"6,492,680.474999999600000","331,619.550200000000000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"42,751",118.589209367000000, ,0,0,0,0,0,-31.6888505468144,-70.7765438882088
481,579,MINERA LA PUNTILLA (PATRICIO GATICA R.),EL ARENAL,IV,CHOAPA,ILLAPEL,EL ARENAL,TRANQUE DE RELAVE,ORO,"6,500,073.741800000000000","296,555.838400000010000",0.000000000000000,ACTIVO,16-11-2010,1020, , ,EJE CENTRAL, ,"45,494",81.630567558600006, ,"168,323","456,192","252,484","684,288","18,673",-31.6165057014663,-71.1447589769258
482,580,MINERA LOS PELAMBRES ?,EPV,IV,CHOAPA,SALAMANCA,QUELEN ALTO,TRANQUE DE RELAVE,S/I,"6,469,076.419400000000000","328,063.013900000020000",0.000000000000000,S/I,S/I,S/I, , , , ,"45,705",519.349558528999980, ,0,0,0,0,0,-31.9011734044261,-70.8182157342867
483,581,EPV,EPV,IV,CHOAPA,SALAMANCA,EL DURAZNO,TRANQUE DE RELAVE,S/I,"6,466,808.967100000000000","322,325.465600000000000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"45,599",235.868937302000010, ,0,0,0,0,0,-31.9207367945676,-70.8792779397882
484,583,LUIS GONZALEZ G.,FAENA PLANTA  SAN LUIS (ANTIGUA),IV,ELQUI,LA SERENA,SAN LUIS (ANTIGUO),TRANQUE DE RELAVE,ORO-COBRE,"6,675,117.492800000100000","303,194.462899999980000",0.000000000000000,ACTIVO,S/I,S/I, , , , ,"43,170",64.433432576700000, ,"30,964","33,163","46,447","49,745","10,400",-30.0391833065185,-71.0411272775115
485,584,EPV,EPV,IV,ELQUI,LA SERENA,ESPERANZA,TRANQUE DE RELAVE,S/I,"6,696,547.159699999700000","281,980.741099999980000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"41,965","2,873.743116040000100", ,0,0,0,0,0,-29.8423410054289,-71.2566367306657
486,585,"SOC. URQUIETA, FERNANDEZ",PLANTA URQUIETA,IV,ELQUI,ANDACOLLO,URQUIETA 2 (ABANDONADO),TRANQUE DE RELAVE,S/I,"6,651,631.688099999900000","297,294.428599999980000",0.000000000000000,ABANDONADO,S/I,S/I, , , ,SIN PROYECTO,"42,316","2,491.078368550000100", ,0,0,0,0,0,-30.2500218652978,-71.1067814416922
487,586,GERARDO TORO,SANTA FILOMENA,IV,CHOAPA,SALAMANCA,EPV,TRANQUE DE RELAVE,S/I,"6,487,897.463899999900000","315,986.914400000010000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"45,355",35.550371069999997, ,0,0,0,0,0,-31.7295757280266,-70.9423019561868
488,587,EPV,EL COBRE,IV,CHOAPA,SALAMANCA,EPV,TRANQUE DE RELAVE,S/I,"6,637,855.880199999500000","294,357.404199999990000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"41,853",902.237619741999990, ,0,0,0,0,0,-30.3737559407215,-71.1399877838874
489,589,ENAMI,PLANTA OVALLE,IV,LIMARI,OVALLE,TRANQUE 2,TRANQUE DE RELAVE,COBRE-ORO-PLATA,"6,618,145.556300000300000","291,177.289800000030000",0.000000000000000,NO ACTIVO,S/I,S/I,13-08-2015,2037, , ,"44,311",275.828767904000020, ,0,"1,245,333",0,"1,805,732","87,000",-30.5509467437043,-71.1770118408205
490,590,ENAMI,PLANTA OVALLE,IV,LIMARI,OVALLE,EMBALSE DE RELAVES,EMBALSE,COBRE-ORO-PLATA,"6,617,912.722500000100000","291,115.112599999990000",0.000000000000000,ACTIVO,S/I,S/I,13-08-2015,2037,N_A, ,"44,311",135.572456393000010, ,0,"996,000",0,"1,494,000","100,000",-30.5530354423952,-71.1777065458003
491,602,ROBERTO CORTES,LLAHUIN,IV,LIMARI,COMBARBALA,SECTOR LLAHUIN,TRANQUE DE RELAVE,ORO-PLATA,"6,532,264.169200000400000","307,331.807900000010000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"46,598",220.151223504999990, ,0,0,0,0,0,-31.3281052441859,-71.0249571613912
492,605,TRAPICHES,3 TRANQUES,V,PETORCA,PETORCA,3 TRANQUES,TRANQUE DE RELAVE,ORO,"6,429,448.224600000300000","316,692.169300000010000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"50,985",37.420400857499999, ,0,0,0,0,0,-32.2567042176805,-70.9459618780016
493,606,SOC. MINERA LOS ROBLES SpA,EL BOCO,V,QUILLOTA,QUILLOTA,EL BOCO,TRANQUE DE RELAVE,COBRE-ORO,"6,360,364.143400000400000","287,177.310300000010000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"50,609",536.615513493999970, ,0,0,0,0,0,-32.8742095692481,-71.2747591134006
494,607,PROQUIMIN,PROQUIMIN,V,QUILLOTA,LA CALERA,CAOLIN,EMBALSE,CAOLIN,"6,368,895.506400000300000","294,111.570899999990000",0.000000000000000,NO ACTIVO,29-10-1995,675,N_A,N_A,N_A, ,"39,669","1,524.641537539999900", ,0,0,0,0,0,-32.7986340645728,-71.1987929024687
495,608,MIRADORES,LOS MIRADORES,VI,CACHAPOAL,LAS CABRAS,EPV,EMBALSE,COBRE-ORO,"6,229,050.453599999700000","288,379.631600000020000",0.000000000000000,NO ACTIVO,13-10-1997,898,N_A,N_A,N_A, ,"51,321",625.046531129999950, ,0,0,0,0,0,-34.0579142115344,-71.292884912057
496,610,UNIVERSIDAD DE ATACAMA,EPV,III,COPIAPO,COPIAPO,CATEADOR,TRANQUE DE RELAVE,ORO,"6,967,796.941599999600000","366,022.630899999990000",0.000000000000000,NO ACTIVO,S/I,S/I, , , , ,"64,392","3,928.624541560000100", ,0,0,0,0,0,-27.4066216368701,-70.3552069416728
